genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
"[80, 18, 53]",en,You Were Never Really Here,"A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",27.751,/nx4lUyQNEzJowcF55VAP0TQEaX0.jpg,6.5,You Were Never Really Here
"[28, 27, 878]",en,The Girl with All the Gifts,"In the future, a strange fungus has changed nearly everyone into thoughtless, flesh-eating monsters. When a scientist and a teacher find a girl who seems to be immune to the fungus, they all begin a journey to save humanity.",24.597,/vdCD8z55a4RNmHQDPIpuMFqoY2B.jpg,6.55,The Girl with All the Gifts
"[53, 27]",en,Funny Games,"When Ann, husband George, and son Georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. Armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive.",16.808,/2RGiR5yNmxXS8c4Qypmbqn0b63w.jpg,6.549,Funny Games
"[28, 18, 14]",en,King Arthur: Legend of the Sword,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",48.667,/9kKXH6eJpzoFGhCbTN3FVwSQK3n.jpg,6.5,King Arthur: Legend of the Sword
"[28, 35, 10752]",en,Hot Shots! Part Deux,"Topper Harley is found to be working as an odd-job-man in a monastery. The CIA want him to lead a rescue mission into Iraq, to rescue the last rescue team, who went in to rescue the last rescue team—who went in to rescue hostages left behind after Desert Storm.",20.053,/zh9EGK970GHo10ETclWBOjZVUOK.jpg,6.5,Hot Shots! Part Deux
"[12, 28, 878]",en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",4.785,/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,6.5,The Lost World: Jurassic Park
"[16, 10751, 12]",en,Dinosaur,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,32.8,/rSje3FS7ycJSglowlngjsvDt7vO.jpg,6.546,Dinosaur
"[35, 10751]",en,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.",16.715,/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg,6.5,MouseHunt
"[18, 35]",en,Joy,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,20.647,/nZAs0HbW82TI1i4Xid83M941Pki.jpg,6.545,Joy
"[53, 80, 18]",en,The Iceman,"The true story of Richard Kuklinski, the notorious contract killer and family man.",12.766,/56KPE9tPYh2WBdnUMq9EIOwEXGQ.jpg,6.5,The Iceman
"[28, 12, 14]",en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",55.163,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,6.544,Kong: Skull Island
"[16, 10749, 10751, 14]",en,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",23.919,/98PHWv6TTpjxvs6EHKJVyrjuuus.jpg,6.5,Cinderella III: A Twist in Time
"[27, 878, 9648]",en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make the chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",17.757,/5XetJwmAiDC0EtH23NIXaqFn3Wl.jpg,6.544,The Faculty
"[35, 14, 27]",en,The Witches of Eastwick,Three single women in a picturesque Rhode Island village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,16.748,/p5OivnZuXfy5E3BKKFIeSidmwys.jpg,6.544,The Witches of Eastwick
"[27, 878, 35]",en,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",16.5,/zNlJvCY3Pz7SE09Lf4G7uPs5XFZ.jpg,6.5,Slither
"[27, 878, 9648]",en,Event Horizon,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.",33.89,/qfluaDXv0cIdLwgQWzNB2piHL2q.jpg,6.542,Event Horizon
"[27, 53, 9648]",en,Escape Room,"Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",25.326,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg,6.5,Escape Room
"[35, 27]",en,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",59.994,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,6.541,Scouts Guide to the Zombie Apocalypse
"[35, 14, 878]",en,Weird Science,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",17.906,/jaEauZd2joSAKn42D83gm3S0y3F.jpg,6.541,Weird Science
"[18, 36, 53, 9648, 10752]",en,K-19: The Widowmaker,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",15.745,/vImR0HQkJs7Xs2qgdXEUDeX49m0.jpg,6.5,K-19: The Widowmaker
"[28, 12, 878, 53]",en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",124.059,/270MrJNqJovumHXGE6SSt0zwUIF.jpg,6.54,Jurassic World: Fallen Kingdom
"[28, 35, 80]",en,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,21.243,/ptURGAFktibhk7DEAbMazlmNqWa.jpg,6.54,2 Guns
"[80, 53, 18]",en,A Perfect Murder,"Millionaire industrialist Steven Taylor is a man who has everything but what he craves most: the love and fidelity of his wife. A hugely successful player in the New York financial world, he considers her to be his most treasured acquisition. But she needs more than simply the role of dazzling accessory.",18.615,/wC0ax12N9GQ8vMXPEs4nES5AAiB.jpg,6.5,A Perfect Murder
"[14, 28, 12, 18]",en,DragonHeart,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",15.183,/5ciO16x4LQ7uhy854YHvQuQvHU9.jpg,6.5,DragonHeart
"[35, 80, 28]",en,Miss Congeniality,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",25.696,/pat3vKaRlB70he4ghwTMydR4TvP.jpg,6.5,Miss Congeniality
"[28, 12, 878, 53]",en,The Day After Tomorrow,"After paleoclimatologist Jack Hall is largely ignored by UN officials when presenting his environmental concerns about the beginning of a new Ice Age, his research proves true when a superstorm develops, setting off catastrophic natural disasters throughout the world. Trying to get to his son, Sam, who is trapped in New York City with his friend Laura and others, Jack and his crew must travel to get to Sam before it's too late.",35.601,/Wr4HeYQRvwVCxzOV5TmGE7UkXq.jpg,6.5,The Day After Tomorrow
"[28, 12, 18, 10751]",en,The Karate Kid,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",66.863,/qV8xTWfknTOSErSa0b9Iay2QztS.jpg,6.537,The Karate Kid
"[35, 18, 36]",en,Charlie Wilson's War,"In the 1980s U.S. Rep. Charlie Wilson, Texas socialite Joanne Herring and CIA agent Gust Avrakotos form an unlikely alliance to boost funding for Afghan freedom fighters in their war against invading Soviets. The trio's successful efforts to finance these covert operations contributes to the fall of the Soviet Union and the end of the Cold War.",17.719,/45FghqcdSYRWK7PsHUInaFPNd8l.jpg,6.5,Charlie Wilson's War
"[35, 28, 18]",en,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.",11.007,/jZrRMGSajZQehg8mz74A5A00L3.jpg,6.535,Super
[28],en,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",35.105,/4fgTLKtYLU13MiuWcPnC1esJI53.jpg,6.5,Lionheart
"[28, 12, 18]",en,Twister,"An unprecedented series of violent tornadoes is sweeping across Oklahoma. Tornado chasers, headed by Dr. Jo Harding, attempt to release a groundbreaking device that will allow them to track them and create a more advanced warning system. They are joined by Jo's soon to be ex-husband Bill, a former tornado chaser himself, and his girlfriend Melissa.",31.214,/fZ0Y2qSDKQJolrQhIDpTwx3GlYB.jpg,6.535,Twister
[10752],en,Jarhead: Law of Return,"Major Ronan Jackson, an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator, is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers, led by Gunnery Sergeant Dave Torres, risk their own lives in the hopes of saving an ally they've never met.",10.078,/6LlqyjAik3Kh68QQ9AchSJEF0Z5.jpg,6.5,Jarhead: Law of Return
"[28, 53, 18]",en,Rambo: Last Blood,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",45.59,/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,6.534,Rambo: Last Blood
"[53, 9648]",en,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",41.446,/oy6EYWzTwcIMjQYTS6uXS7JXGOx.jpg,6.5,Red Sparrow
"[35, 12, 14, 878, 28]",en,Small Soldiers,"When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",20.227,/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg,6.5,Small Soldiers
"[18, 35, 80]",en,Bad Santa,"You'd better watch out - Santa Claus Willie T. Soke is coming to town and he doesn't care if you've been naughty or nice. Wille's favorite holiday tradition is to fill his sacks with loot lifted from shopping malls across the country. But this year his plot gets derailed by a wisecracking store detective, a sexy bartender, and a kid who's convinced Willie is the real Santa Claus.",11.751,/rfClLIyeHqpMofmrPY8DaLe4z9x.jpg,6.534,Bad Santa
"[27, 53, 9648]",en,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive... and discovering they've all played the games before.",24.205,/jGYJyPzVgrVV2bgClI9uvEZgVLE.jpg,6.5,Escape Room: Tournament of Champions
"[28, 80, 35, 9648]",en,Shaft,"JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",18.836,/joNpwk3wQXpiv6d2bPemjWj3CBd.jpg,6.5,Shaft
"[28, 878, 53, 80]",en,The Running Man,"By 2017, the global economy has collapsed and U.S. society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",23.565,/GTAUOhO4BN0peJVvxGEQydJvUO.jpg,6.533,The Running Man
"[10749, 35]",en,Falling Inn Love,"When a San Francisco exec wins a New Zealand inn, she ditches city life to remodel and flip the rustic property with help from a handsome contractor.",11.276,/4bzu5k5vwLKgwap6pHXlCY8nlh3.jpg,6.532,Falling Inn Love
"[35, 10749]",en,He's All That,"To get revenge on her ex-boyfriend, an influencer attempts to transform an unpopular classmate into prom king.",31.824,/kW3AG5NHoyq52dcSbMiFB6LyHvk.jpg,6.532,He's All That
"[10751, 12, 14]",en,The Water Horse,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,19.989,/h9DV6KItNutJmrPzT1xrAO6fIzy.jpg,6.5,The Water Horse
[35],it,Che bella giornata,"Checco, an uneducated but self-satisfied fellow from Milan, who has always dreamed of becoming a police officer, fails his entrance exam for the third time. It must be said that at the oral examination Checco said that the reason why he wanted to join the police was benefits in kind and cronyism! But the young man has connections and he soon finds himself a security agent at the Milan Cathedral. Of course the bumbling idiot proves a living catastrophe! Spotted by Sufien, an Arab terrorist who is preparing an attack against the cathedral, Checco appears as the perfect sucker. To manipulate him, he sends his charming sister Farah to him, with the mission to seduce him...",5.53,/mGNakJZRSxFsXXJCoy38zW5Kp0.jpg,6.532,What a Beautiful Day
"[35, 14, 10749]",en,It's a Boy Girl Thing,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",15.357,/9k15RI1szgavLTLTKYgxoDASjjz.jpg,6.5,It's a Boy Girl Thing
"[53, 80, 9648, 18]",en,Kiss the Girls,"Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",22.823,/25h5I3E3ydhazsPDnscWHivq5pn.jpg,6.5,Kiss the Girls
"[28, 878]",en,The Chronicles of Riddick,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",20.62,/iSaB7jBgsU6sXqKneZpdeRw5MSV.jpg,6.532,The Chronicles of Riddick
"[18, 35]",en,Welcome to Marwen,"When a devastating attack shatters Mark Hogancamp and wipes away all memories, no one expected recovery. Putting together pieces from his old and new life, Mark meticulously creates a wondrous town named Marwen where he can heal and be heroic. As he builds an astonishing art installation — a testament to the most powerful women he knows — through his fantasy world, he draws strength to triumph in the real one.",10.829,/dOULsxYQFsOR0cEBBB20xnjJkPD.jpg,6.531,Welcome to Marwen
"[80, 53]",en,Killer Joe,A cop who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer in exchange for a tumble with the young man's virginal sister.,15.088,/6Tt1TQeOI4TpXu1cBUgNGNGeznW.jpg,6.531,Killer Joe
"[16, 14, 12]",ja,ゲド戦記,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",15.346,/y0VnJt4eRPMjA1hpJ8f1EFoVaSf.jpg,6.5,Tales from Earthsea
"[35, 12]",en,Harold & Kumar Go to White Castle,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",15.515,/ggfkCxjp8zjrIlsRArWd7Tls6c6.jpg,6.53,Harold & Kumar Go to White Castle
"[27, 9648, 53]",en,Thanksgiving,"After a Black Friday riot ends in tragedy, a mysterious Thanksgiving-inspired killer terrorizes Plymouth, Massachusetts - the birthplace of the holiday. Picking off residents one by one, what begins as random revenge killings are soon revealed to be part of a larger, sinister holiday plan.",34.034,/f5f3TEVst1nHHyqgn7Z3tlwnBIH.jpg,6.529,Thanksgiving
"[35, 28, 53]",en,Spenser Confidential,"Spenser, a former Boston patrolman who just got out from prison, teams up with Hawk, an aspiring fighter, to unravel the truth behind the death of two police officers.",18.535,/fePczipv6ZzDO2uoww4vTAu2Sq3.jpg,6.528,Spenser Confidential
"[35, 10402]",en,Pitch Perfect 3,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",21.767,/v4tbRRX0OSOHcgz2869rEjcBwOJ.jpg,6.528,Pitch Perfect 3
"[14, 28, 53]",en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",30.115,/yW9gF7rGn8EoV8B8rxOx1xjxVZf.jpg,6.528,Underworld: Rise of the Lycans
"[35, 10749]",en,Cry-Baby,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,17.398,/d2QusoWfW4azJtHtJkyLMGSv33n.jpg,6.5,Cry-Baby
"[28, 12, 53]",en,The Living Daylights,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",23.977,/1oRlmWX9hewpn2B44wawBjHd7dx.jpg,6.528,The Living Daylights
"[12, 28, 53]",en,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,20.581,/xV4Nnr6DjjERlqNikqDQX8LUgua.jpg,6.5,For Your Eyes Only
"[16, 12, 10751, 14]",en,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,25.49,/81cSsWzjTfR3cJSqnTiHwy1eyPK.jpg,6.5,Epic
"[10751, 16, 12, 35]",en,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",84.378,/gbrNsZ1dOK789NwWPyC0SuEABgr.jpg,6.526,Penguins of Madagascar
"[18, 10751, 10749, 10402]",en,Save the Last Dance,"After the death of her mother, Sara moves to the South Side of Chicago to live with her father and gets transferred to a majority-black school. Her life takes a turn for the better when befriends Chenille and her brother Derek, who helps her with her dancing skills.",16.768,/sV8GIxT3BjHIiwgKUNwk1S8VSLa.jpg,6.5,Save the Last Dance
"[28, 53, 80]",en,Wanted,"Doormat Wesley Gibson is an office worker whose life is going nowhere. He meets a sexy woman named Fox and discovers that his recently murdered father - whom Wesley never knew - belonged to the Fraternity, a secret society of assassins which takes its orders from Fate itself. Fox and Sloan, the Fraternity's leader, teach Wesley, through intense training, to tap into dormant powers and hone his innate killing skills. Though he enjoys his newfound abilities, he begins to suspect that there is more to the Fraternity than meets the eye.",39.126,/9ajbORY7zQrdxlMF2QPfIqTLfg7.jpg,6.525,Wanted
"[18, 35]",en,Irrational Man,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",11.841,/ipAqhEWRzEuD6aXlAWIvEEF1KUe.jpg,6.5,Irrational Man
"[53, 80, 9648]",en,Awake,"While undergoing heart surgery, a man experiences a phenomenon called ‘anesthetic awareness’, which leaves him awake but paralyzed throughout the operation. As various obstacles present themselves, his wife must make life-altering decisions while wrestling with her own personal drama.",10.633,/jIPIxaBcppLLkygko7tV5yuTIs1.jpg,6.5,Awake
"[28, 35, 80, 53]",en,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,22.189,/tbksijr6g340yFWRgI4JfwrtM9h.jpg,6.524,RED 2
"[16, 10751, 12, 35]",en,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",38.537,/v5aC4nrzXFGJDWY4JO1eengXzqk.jpg,6.524,Bolt
"[28, 35, 878]",en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",32.524,/90DdoEStzeObs96fsYf4GG544iN.jpg,6.523,Men in Black 3
[35],fr,LOL (Laughing Out Loud),"Lola is a striking teenaged girl who is on the cusp of adulthood and longs to rush into the adult world of independence, freedom and sexual exploits, but is tenaciously held back by her mother.",9.066,/cqAlMlnCh2pTaM7us9bO2WlODEY.jpg,6.5,LOL (Laughing Out Loud)
"[18, 53]",en,The Whole Truth,A defense attorney works to get his teenage client acquitted of murdering his wealthy father.,12.045,/iL3Bx4YOqYdAMlx4czLyygA09MC.jpg,6.522,The Whole Truth
"[35, 10749]",en,Bridesmaids,"Annie's life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian's maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",29.029,/gJtA7hYsBMQ7EM3sPBMUdBfU7a0.jpg,6.522,Bridesmaids
"[12, 18]",en,Alpha,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.",23.158,/afdZAIcAQscziqVtsEoh2PwsYTW.jpg,6.521,Alpha
"[28, 53, 80]",en,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code requiring professional perfection and total detachment. One of an elite group of assassins, Bishop may be the best in the business - with a unique talent for cleanly eliminating targets. When Harry McKenna, his close friend and mentor, is murdered, Harry's son comes to him with vengeance in his heart and a desire to learn Bishop's trade, signaling the birth of a deadly partnership.",38.58,/3g3D4VrUtqdNk0nwcBJ3N2IUnbg.jpg,6.521,The Mechanic
"[35, 10751, 14]",en,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",28.013,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,6.52,Freaky Friday
"[28, 12, 14]",en,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",52.739,/wD6g4EcmR6R3VNbuBmNOVq2qWrM.jpg,6.518,Thor: The Dark World
"[18, 27]",en,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",47.1,/thP3cC2aF8jDVySXq0nsXTvvAfW.jpg,6.5,The Babadook
[18],en,Burnt,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",17.915,/iptu4zfvbeULkeuoVkTl2mOqTPS.jpg,6.5,Burnt
"[53, 80, 28]",en,U.S. Marshals,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",25.287,/5ST0BydDSXtW5AtfDDhTVS13pTt.jpg,6.515,U.S. Marshals
"[12, 53, 878]",en,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",45.333,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,6.5,War of the Worlds
"[18, 80, 36]",en,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",20.022,/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg,6.514,Black Mass
"[28, 12, 878, 14]",en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",47.104,/ikA8UhYdTGpqbatFa93nIf6noSr.jpg,6.5,X-Men: Apocalypse
"[28, 12, 878]",en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",93.24,/bU7nTmvmy0h3VUP01v1T2imgH6N.jpg,6.5,The Amazing Spider-Man 2
"[53, 80, 27]",en,I Spit on Your Grave,"A beautiful woman from the city, Jennifer Hills, rents an isolated cabin in the country to write her latest novel. Soon, a group of local lowlifes subject her to a nightmare of degradation, rape, and violence.",35.137,/m9oJVFrThUcPdS5hKAxPBTrBqm4.jpg,6.5,I Spit on Your Grave
"[28, 80, 18, 53]",en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",13.497,/46xqGOwHbh2TH2avWSw3SMXph4E.jpg,6.513,The Fast and the Furious: Tokyo Drift
"[18, 9648, 878, 53]",en,Blindness,"When a sudden plague of blindness devastates a city, a small group of the afflicted band together to triumphantly overcome the horrific conditions of their imposed quarantine.",10.558,/deBsx5IxyqCC217j3VY24TkkE0Z.jpg,6.5,Blindness
"[878, 28, 18, 53]",en,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",49.546,/uiiXHBd9oUrtUa4YqZiAoy05cRz.jpg,6.511,Elysium
